container_restart_count,deployment_available_replicas,deployment_replicas,hpa_current_cpu_utilization,hpa_current_replicas,hpa_desired_replicas,hpa_efficiency,hpa_target_cpu_utilization,http_error_rate,http_request_rate,http_response_time_mean,http_response_time_p50,http_response_time_p90,http_response_time_p99,http_response_time_std,http_success_rate,label,network_drop_in,network_drop_out,network_errors_in,network_errors_out,network_in,network_out,network_packets_in,network_packets_out,pod_count,pod_count_mean_3,pod_cpu_usage_cores,pod_cpu_usage_cores_mean_3,pod_cpu_usage_cores_std_3,pod_failed_count,pod_memory_usage_bytes,pod_pending_count,pod_ready_count,pod_restart_count
0,1,1,0,5,5,1.0,50,0.0,19.62337454535928,0.0509596347808837,0.0517675876617431,0.0731044292449951,0.0733719635009765,0.0200998648162171,1.0,ATTACK,0,0,0,0,21145232412,2915631951,16495761,6057221,5,5.0,0.071,0.071,0.0,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,77.215864740276,0.0129507064819335,0.0113346576690673,0.0163534641265869,0.0172992324829101,0.0027083554407291,1.0,NORMAL,0,0,0,0,21145236468,2915645777,16495823,6057331,5,5.0,0.07,0.0706666666666666,0.0005773502691907,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,83.94820166923523,0.0119121074676513,0.0107285976409912,0.0151306629180908,0.0171773815155029,0.0028565519525162,1.0,NORMAL,0,0,0,0,21145239976,2915656363,16495871,6057418,5,5.0,0.043,0.0613333333333333,0.0158850034099251,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,57.20545553737043,0.0174808502197265,0.0143580436706542,0.0286630153656005,0.0371262645721435,0.0104669619892991,1.0,NORMAL,0,0,0,0,21145243836,2915667071,16495921,6057507,5,5.0,0.043,0.052,0.0155884572681199,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,64.40053801413822,0.0155278205871582,0.0130047798156738,0.0228483200073242,0.0266058158874511,0.0062093826388205,1.0,NORMAL,0,0,0,0,21145247181,2915677658,16495972,6057596,5,5.0,0.006,0.0306666666666666,0.0213619599600161,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,98.08942937324602,0.0101947784423828,0.0099549293518066,0.0111002445220947,0.0116918754577636,0.0008189157958075,1.0,NORMAL,0,0,0,0,21145250673,2915689232,16496026,6057691,5,5.0,0.005,0.018,0.0216564078277077,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,74.06113043631805,0.0135023593902587,0.0150895118713378,0.0175107479095458,0.0175844764709472,0.0040043907486381,1.0,NORMAL,0,0,0,0,21145253805,2915699578,16496074,6057776,5,5.0,0.005,0.0053333333333333,0.0005773502691906,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,19.12460000383012,0.0522886753082275,0.0396430492401123,0.0863602638244629,0.0894958305358886,0.0282156355675827,1.0,ATTACK,0,0,0,0,21145256937,2915709878,16496122,6057862,5,5.0,0.005,0.005,0.0,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,21.68957507234505,0.0461050987243652,0.0527758598327636,0.0740691661834716,0.0867850685119629,0.026268241897896,1.0,ATTACK,0,0,0,0,21145260249,2915722050,16496173,6057956,5,5.0,0.005,0.005,0.0,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,18.573347893357564,0.0538405895233154,0.0462911128997802,0.0923525810241699,0.1118703079223632,0.0329942578567437,1.0,ATTACK,0,0,0,0,21145264038,2915734457,16496230,6058054,5,5.0,0.049,0.0196666666666666,0.0254034118443435,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,16.352750915048276,0.0611517906188964,0.0584371089935302,0.0922024250030517,0.0959656715393066,0.0270343052962972,1.0,ATTACK,0,0,0,0,21145267608,2915746671,16496285,6058151,5,5.0,0.071,0.0416666666666666,0.0336055550963428,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,23.62413204222972,0.0423295974731445,0.0365705490112304,0.0589599609375,0.0642891883850097,0.0138609632678758,1.0,ATTACK,0,0,0,0,21145271691,2915758956,16496342,6058247,5,5.0,0.071,0.0636666666666666,0.0127017059221718,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,20.09576658786733,0.0497617244720458,0.0505769252777099,0.0870094776153564,0.0988474178314209,0.0323171302291812,1.0,ATTACK,0,0,0,0,21145275246,2915770730,16496394,6058337,5,5.0,0.071,0.071,0.0,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,20.31789337027816,0.0492177009582519,0.0557243824005126,0.0761013507843017,0.0817088413238525,0.0248333637925084,1.0,ATTACK,0,0,0,0,21145278822,2915782682,16496448,6058429,5,5.0,0.071,0.071,0.0,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,17.27542544962688,0.0578856945037841,0.0461254119873046,0.0910217761993408,0.0939679145812988,0.0276103785060691,1.0,ATTACK,0,0,0,0,21145282467,2915795029,16496504,6058526,5,5.0,0.071,0.071,0.0,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,28.781493345190945,0.0347445487976074,0.0209977626800537,0.0629383563995361,0.0643537902832031,0.0229505993235489,1.0,ATTACK,0,0,0,0,21145285959,2915806927,16496558,6058617,5,5.0,0.071,0.071,0.0,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,19.410812992177,0.0515176773071289,0.0545477867126464,0.0685795783996582,0.075007095336914,0.0156094883774066,1.0,ATTACK,0,0,0,0,21145289535,2915818939,16496612,6058710,5,5.0,0.071,0.071,0.0,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,21.754417994796743,0.045967674255371,0.0329828262329101,0.0742520332336425,0.0801864528656005,0.0227807384979629,1.0,ATTACK,0,0,0,0,21145292727,2915830359,16496661,6058797,5,5.0,0.071,0.071,0.0,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,85.65327844079039,0.0116749763488769,0.0111052989959716,0.013652229309082,0.0141110801696777,0.0016501581641257,1.0,NORMAL,0,0,0,0,21145296843,2915843963,16496724,6058904,5,5.0,0.072,0.0713333333333333,0.0005773502691902,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,95.51046804479604,0.0104700565338134,0.0108280181884765,0.0115679740905761,0.0119439983367919,0.0010426150789641,1.0,NORMAL,0,0,0,0,21145300068,2915854258,16496773,6058989,5,5.0,0.072,0.0716666666666666,0.0005773502691902,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,62.26864732133578,0.0160594463348388,0.0145332813262939,0.0247803688049316,0.0290168857574462,0.007454621431384,1.0,NORMAL,0,0,0,0,21145303260,2915864476,16496822,6059073,5,5.0,0.009,0.051,0.0363730669589464,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,71.45857611132692,0.0139941215515136,0.0107502937316894,0.0199689388275146,0.0199752044677734,0.004897192080172,1.0,NORMAL,0,0,0,0,21145306392,2915874824,16496870,6059159,5,5.0,0.005,0.0286666666666666,0.0375810235801705,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,75.3463272675014,0.0132720470428466,0.0128188133239746,0.0161244869232177,0.0178788661956787,0.0025706095589495,1.0,NORMAL,0,0,0,0,21145309764,2915886286,16496922,6059253,5,5.0,0.005,0.0063333333333333,0.0023094010767585,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,74.39294506601586,0.0134421348571777,0.0110142230987548,0.0179136276245117,0.0186802673339843,0.0035488843968301,1.0,NORMAL,0,0,0,0,21145312896,2915896676,16496970,6059339,5,5.0,0.005,0.005,0.0,0,25165824,0,5,0
0,1,1,0,1,1,1.0,50,0.0,15.56929989257442,0.0642289638519287,0.0632557868957519,0.0771477699279785,0.0810802745819091,0.0109329631166853,1.0,ATTACK,0,0,0,0,21145372885,2916085705,16497867,6060931,1,1.0,0.001,0.001,0.0,0,5242880,0,1,0
0,1,1,0,1,1,1.0,50,0.0,31.45566003350828,0.0317907810211181,0.014737844467163,0.0652241230010986,0.0763158512115478,0.026688254268401,1.0,ATTACK,0,0,0,0,21145384692,2916104920,16497952,6061057,1,1.0,0.001,0.001,0.0,0,5242880,0,1,0
0,1,1,0,1,1,1.0,50,0.0,23.844360029425243,0.0419386386871337,0.0306010246276855,0.0798167705535888,0.0914857101440429,0.0308166420532485,1.0,ATTACK,0,0,0,0,21145388004,2916117032,16498003,6061150,1,1.0,0.001,0.001,0.0,0,5242880,0,1,0
0,1,1,0,1,1,1.0,50,0.0,57.64748246923354,0.0173468112945556,0.0142657756805419,0.0248422145843505,0.0266015720367431,0.0061518759085563,1.0,ATTACK,0,0,0,0,21145391076,2916128104,16498050,6061235,1,1.0,0.051,0.0176666666666666,0.0288675134594812,0,5242880,0,1,0
0,1,1,0,1,2,0.5,50,0.0,58.37567605935683,0.017130422592163,0.0183961391448974,0.0186790466308593,0.0186842823028564,0.0017961928866471,1.0,ATTACK,0,0,0,0,21145411444,2916146293,16498134,6061356,2,1.3333333333333333,0.052,0.0346666666666666,0.0291604755333882,0,5242880,0,2,0
0,1,1,0,2,4,0.5,50,0.0,35.98722606130598,0.0277876377105712,0.0262255668640136,0.0385207653045654,0.0411594581604003,0.0093075178981471,1.0,ATTACK,0,0,0,0,21145448004,2916169907,16498246,6061499,4,2.333333333333333,0.065,0.0559999999999999,0.0078102496759066,0,9437184,2,2,0
0,1,1,0,4,4,1.0,50,0.0,69.90390160163997,0.0143053531646728,0.01265549659729,0.019543170928955,0.0207941532135009,0.004237611644778,1.0,NORMAL,0,0,0,0,21145451929,2916182888,16498306,6061605,4,3.333333333333333,0.065,0.0606666666666666,0.0075055534994651,0,9437184,0,4,0
0,1,1,0,4,4,1.0,50,0.0,60.54535953599691,0.0165165424346923,0.0116071701049804,0.0257743835449218,0.0291252994537353,0.0074282837780669,1.0,NORMAL,0,0,0,0,21145455421,2916194242,16498360,6061699,4,4.0,0.077,0.069,0.0069282032302754,0,17825792,0,4,0
0,1,1,0,4,4,1.0,50,0.0,56.09788197026519,0.0178259849548339,0.0197436809539794,0.0251510620117187,0.0279716300964355,0.0068373378172636,1.0,NORMAL,0,0,0,0,21145458853,2916204920,16498413,6061790,4,4.0,0.012,0.0513333333333333,0.0345880518869353,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,91.24042306035702,0.010960054397583,0.0099470615386962,0.0134756088256835,0.0135329437255859,0.0020910001164805,1.0,NORMAL,0,0,0,0,21145461925,2916215154,16498460,6061875,4,4.0,0.004,0.031,0.0400374824383352,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,87.15364443724104,0.0114739894866943,0.0122430324554443,0.0125798225402832,0.0126086616516113,0.0012168871254002,1.0,NORMAL,0,0,0,0,21145465057,2916225480,16498508,6061961,4,4.0,0.004,0.0066666666666666,0.0046188021535171,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,67.85143005047237,0.0147380828857421,0.0121102333068847,0.0220292568206787,0.0274360752105712,0.0067842619229066,1.0,NORMAL,0,0,0,0,21145468129,2916235886,16498555,6062047,4,4.0,0.004,0.004,0.0,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,74.64476011831245,0.0133967876434326,0.011523962020874,0.0181623458862304,0.0186038589477539,0.0038693485650622,1.0,NORMAL,0,0,0,0,21145472078,2916247877,16498614,6062148,4,4.0,0.004,0.004,0.0,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,83.97576611821425,0.0119081974029541,0.0094852447509765,0.0161665916442871,0.0169297122955322,0.0033803952269618,1.0,NORMAL,0,0,0,0,21145475210,2916258191,16498662,6062233,4,4.0,0.004,0.004,0.0,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,64.74909614096187,0.0154442310333251,0.0115535259246826,0.0245931148529052,0.0301781177520751,0.0079407536036276,1.0,NORMAL,0,0,0,0,21145478282,2916268645,16498709,6062319,4,4.0,0.004,0.004,0.0,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,57.498594854838224,0.0173917293548583,0.013430118560791,0.0268115997314453,0.0296311378479003,0.0075456528694798,1.0,NORMAL,0,0,0,0,21145481414,2916279067,16498757,6062405,4,4.0,0.004,0.004,0.0,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,81.86755359847598,0.0122148513793945,0.0125808715820312,0.0135802268981933,0.0137738609313964,0.001432862213176,1.0,NORMAL,0,0,0,0,21145484786,2916290379,16498809,6062498,4,4.0,0.004,0.004,0.0,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,87.53963417179399,0.0114233970642089,0.011641502380371,0.0120923519134521,0.0122554302215576,0.0006358694824202,1.0,NORMAL,0,0,0,0,21145488747,2916301193,16498864,6062590,4,4.0,0.004,0.004,0.0,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,14.835005245283313,0.0674081325531005,0.0707788467407226,0.0938522815704345,0.0983219146728515,0.0262224987514288,1.0,ATTACK,0,0,0,0,21145492547,2916311643,16498913,6062676,4,4.0,0.005,0.0043333333333333,0.0005773502691905,0,19922944,0,4,0
0,1,1,0,4,2,2.0,50,0.0,54.08083428533115,0.0184908390045166,0.0173866748809814,0.0228096485137939,0.0233569049835205,0.0037417451557825,1.0,ATTACK,0,0,0,0,21145495859,2916323525,16498964,6062768,4,4.0,0.009,0.006,0.0026457513110647,0,19922944,0,4,0
0,1,1,0,2,2,1.0,50,0.0,18.71212452431196,0.0534412860870361,0.0443081855773925,0.1059302806854248,0.1337165069580078,0.0453974379794787,1.0,ATTACK,0,0,0,0,21145499495,2916335451,16499019,6062860,4,4.0,0.009,0.0076666666666666,0.0023094010767587,0,19922944,0,4,0
0,1,1,0,2,2,1.0,50,0.0,25.75221217204227,0.038831615447998,0.038400650024414,0.06418137550354,0.0792426872253417,0.023171118800756,1.0,ATTACK,0,0,0,0,21145502447,2916346051,16499064,6062941,4,4.0,0.055,0.0243333333333333,0.0265581123827227,0,19922944,0,4,0
0,1,1,0,2,4,0.5,50,0.0,14.624694905089331,0.0683774948120117,0.0671749114990234,0.09665207862854,0.1109572219848632,0.0271096332443109,1.0,ATTACK,0,0,0,0,21176328758,2916596581,16519621,6066284,4,4.0,0.055,0.0396666666666666,0.0265581123827227,0,9437184,2,2,0
0,1,1,0,4,5,0.8,50,0.0,52.6207341277309,0.0190039157867431,0.0178818702697753,0.0258064270019531,0.0272200584411621,0.0060398052355056,1.0,ATTACK,0,0,0,0,21210963851,2916804726,16542581,6069639,5,4.333333333333333,0.056,0.0553333333333333,0.0005773502691895,0,9437184,3,2,0
0,1,1,0,5,5,1.0,50,0.0,70.39194428127884,0.0142061710357666,0.0151212215423583,0.0170047283172607,0.0179909229278564,0.0027716034530028,1.0,NORMAL,0,0,0,0,21211002090,2916830388,16542714,6069803,5,4.666666666666667,0.089,0.0666666666666666,0.0193476958145752,0,22020096,0,5,0
0,1,1,0,5,5,1.0,50,0.0,74.59776329643437,0.0134052276611328,0.0151777267456054,0.0161647319793701,0.0165894222259521,0.0029434106544757,1.0,NORMAL,0,0,0,0,21211007179,2916842845,16542783,6069912,5,5.0,0.089,0.078,0.0190525588832576,0,22020096,0,5,0
0,1,1,0,5,5,1.0,50,0.0,78.01469412049178,0.0128180980682373,0.0112054347991943,0.016379165649414,0.0187439727783203,0.0031584075462154,1.0,NORMAL,0,0,0,0,21211010851,2916854515,16542840,6070010,5,5.0,0.057,0.0783333333333333,0.018475208614068,0,24117248,0,5,0
0,1,1,0,5,5,1.0,50,0.0,56.93800533229077,0.0175629615783691,0.0154359340667724,0.0263680458068847,0.0321393871307373,0.0079423024493721,1.0,NORMAL,0,0,0,0,21211015231,2916867057,16542890,6070092,5,5.0,0.005,0.0503333333333333,0.0423949682548924,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,96.79371555695046,0.0103312492370605,0.0099117755889892,0.0117764472961425,0.0127952575683593,0.0013429295570339,1.0,NORMAL,0,0,0,0,21211018576,2916877584,16542941,6070180,5,5.0,0.005,0.0223333333333333,0.0300222139978605,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,93.67262072261605,0.0106754779815673,0.0099232196807861,0.0128235816955566,0.0133286952972412,0.0017375112829215,1.0,NORMAL,0,0,0,0,21211021648,2916887822,16542988,6070263,5,5.0,0.005,0.005,0.0,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,64.62837525501241,0.0154730796813964,0.0135669708251953,0.02339448928833,0.0290748500823974,0.0073265072999119,1.0,NORMAL,0,0,0,0,21211024780,2916898194,16543036,6070348,5,5.0,0.006,0.0053333333333333,0.0005773502691919,0,26214400,0,5,0
0,1,1,0,5,5,1.0,50,0.0,58.221553461668734,0.0171757698059082,0.0156247615814208,0.0270075798034667,0.0337680339813232,0.0090412299261491,1.0,NORMAL,0,0,0,0,21211027852,2916908498,16543083,6070433,5,5.0,0.006,0.0056666666666666,0.0005773502691919,0,26214400,0,5,0
0,1,1,0,5,5,1.0,50,0.0,76.4641625283484,0.0130780220031738,0.0105998516082763,0.0180987834930419,0.019336290359497,0.0039992181350806,1.0,NORMAL,0,0,0,0,21211031488,2916920112,16543138,6070529,5,5.0,0.005,0.0056666666666666,0.0005773502691919,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,62.12071932771118,0.0160976886749267,0.0125267505645751,0.0261374473571777,0.034273681640625,0.0096035792116453,1.0,NORMAL,0,0,0,0,21211034773,2916930403,16543188,6070615,5,5.0,0.005,0.0053333333333333,0.0005773502691919,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,83.10225948850443,0.0120333671569824,0.0101737976074218,0.0155342102050781,0.0159523773193359,0.0027967543862975,1.0,NORMAL,0,0,0,0,21211037905,2916940671,16543236,6070701,5,5.0,0.005,0.005,0.0,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,68.49766791654146,0.0145990371704101,0.01381516456604,0.0210962295532226,0.0251620292663574,0.0058581101534236,1.0,NORMAL,0,0,0,0,21211041037,2916950981,16543284,6070786,5,5.0,0.005,0.005,0.0,0,25165824,0,5,0
0,1,1,0,5,5,1.0,50,0.0,19.27866079554334,0.0518708229064941,0.0461153984069824,0.0715771198272705,0.0747049617767334,0.0160813732351732,1.0,ATTACK,0,0,0,0,21211044229,2916962427,16543333,6070880,5,5.0,0.005,0.005,0.0,0,25165824,0,5,0
0,1,1,0,5,4,1.25,50,0.0,19.722179119327933,0.0507043361663818,0.0438003540039062,0.0797901153564453,0.0849970340728759,0.0241058730523426,1.0,ATTACK,0,0,0,0,21211047844,2916974555,16543386,6070973,5,5.0,0.02,0.01,0.0086602540378445,0,25165824,0,5,0
0,1,1,0,4,2,2.0,50,0.0,39.04663845284488,0.0256103992462158,0.0214722156524658,0.0428878307342529,0.0539386177062988,0.0154125093049101,1.0,ATTACK,0,0,0,0,21211051036,2916985927,16543435,6071061,5,5.0,0.02,0.015,0.0086602540378445,0,25165824,0,5,0
0,1,1,0,4,2,2.0,50,0.0,22.40688248511391,0.0446291446685791,0.0378451347351074,0.0678021430969238,0.0767047595977783,0.0191609427964245,1.0,ATTACK,0,0,0,0,21211055005,2916998452,16543495,6071160,5,5.0,0.02,0.02,0.0,0,25165824,0,5,0
0,1,1,0,2,2,1.0,50,0.0,65.75319100905178,0.0152083873748779,0.015859842300415,0.0183699131011962,0.0184209823608398,0.0030099379386123,1.0,ATTACK,0,0,0,0,21211058377,2917010516,16543547,6071253,4,4.666666666666667,0.057,0.0323333333333333,0.0213619599600161,0,19922944,0,4,0
0,1,1,0,2,4,0.5,50,0.0,11.43600012214966,0.0874431610107421,0.0298445224761962,0.1817783832550049,0.1881442737579345,0.0758212314594706,1.0,ATTACK,0,0,0,0,21211094794,2917034394,16543658,6071400,4,4.333333333333333,0.056,0.0443333333333333,0.0210792156716831,0,9437184,2,2,0
0,1,1,0,4,5,0.8,50,0.0,65.56427459341842,0.0152522087097167,0.014514684677124,0.0174449920654296,0.0179828071594238,0.0018294841928048,1.0,NORMAL,0,0,0,0,21211115906,2917054553,16543753,6071541,5,4.333333333333333,0.073,0.062,0.0095393920141694,0,17825792,1,4,0
0,1,1,0,4,5,0.8,50,0.0,87.67284554476969,0.0114060401916503,0.0119044780731201,0.0121576309204101,0.0122892093658447,0.0008308416938866,1.0,NORMAL,0,0,0,0,21211119038,2917064933,16543801,6071627,5,4.666666666666667,0.073,0.0673333333333333,0.0098149545762236,0,17825792,0,5,0
0,1,1,0,5,5,1.0,50,0.0,90.5126954600189,0.0110481739044189,0.0110390186309814,0.0115996360778808,0.0119093990325927,0.000497642267753,1.0,NORMAL,0,0,0,0,21211123299,2917077006,16543861,6071729,5,5.0,0.018,0.0546666666666666,0.0317542648054294,0,23068672,0,5,0
0,1,1,0,5,5,1.0,50,0.0,56.14233473076656,0.0178118705749511,0.0119640827178955,0.0290110111236572,0.0347093105316162,0.0093300703517765,1.0,NORMAL,0,0,0,0,21211127279,2917087760,16543913,6071818,5,5.0,0.005,0.032,0.03609709129556,0,24117248,0,5,0
0,1,1,0,5,5,1.0,50,0.0,91.106448235565,0.0109761714935302,0.0109853744506835,0.0117531776428222,0.0118239021301269,0.0006956620036145,1.0,NORMAL,0,0,0,0,21211130411,2917098218,16543961,6071903,5,5.0,0.005,0.0093333333333333,0.0075055534994651,0,24117248,0,5,0
0,1,1,0,5,5,1.0,50,0.0,91.93518973136004,0.0108772277832031,0.010787010192871,0.0110874652862548,0.0110910701751708,0.0001730640772605,1.0,NORMAL,0,0,0,0,21211134047,2917109644,16544016,6071998,5,5.0,0.005,0.005,0.0,0,24117248,0,5,0
0,1,1,0,5,5,1.0,50,0.0,94.93671344499774,0.010533332824707,0.0106129646301269,0.0111393451690673,0.0114301395416259,0.0005938420349072,1.0,NORMAL,0,0,0,0,21211137179,2917120028,16544064,6072084,5,5.0,0.005,0.005,0.0,0,24117248,0,5,0
0,1,1,0,5,5,1.0,50,0.0,84.05014588476706,0.0118976593017578,0.0115175247192382,0.0130492687225341,0.0138917827606201,0.0010661102597405,1.0,NORMAL,0,0,0,0,21211140644,2917131487,16544117,6072179,5,5.0,0.005,0.005,0.0,0,24117248,0,5,0
0,1,1,0,5,5,1.0,50,0.0,88.02316894018888,0.0113606452941894,0.0103373527526855,0.0134584426879882,0.014614839553833,0.0017758531450876,1.0,NORMAL,0,0,0,0,21211143776,2917141899,16544165,6072265,5,5.0,0.005,0.005,0.0,0,24117248,0,5,0
0,1,1,0,5,5,1.0,50,0.0,65.47012069105463,0.0152741432189941,0.0150024890899658,0.0163218975067138,0.0169059753417968,0.0009222040699082,1.0,NORMAL,0,0,0,0,21211146968,2917152241,16544214,6072351,5,5.0,0.005,0.005,0.0,0,24117248,0,5,0
0,1,1,0,5,5,1.0,50,0.0,73.16939738186284,0.0136669158935546,0.0136184692382812,0.0150252819061279,0.0150494003295898,0.0013532463254727,1.0,NORMAL,0,0,0,0,21211163481,2917173401,16544322,6072497,5,5.0,0.005,0.005,0.0,0,24117248,0,5,0
0,1,1,0,5,5,1.0,50,0.0,82.86485354491249,0.0120678424835205,0.0113422870635986,0.0146345615386962,0.0165359687805175,0.0024158822712151,1.0,NORMAL,0,0,0,0,21211166553,2917183731,16544369,6072582,5,5.0,0.005,0.005,0.0,0,24117248,0,5,0
0,1,1,0,1,1,1.0,50,0.0,20.51004400977995,0.0487565994262695,0.0383393764495849,0.0778449535369873,0.0858056640625,0.0244206186363431,1.0,ATTACK,0,0,0,0,21211225893,2917374634,16545275,6074186,1,1.0,0.001,0.001,0.0,0,5242880,0,1,0
0,1,1,0,1,1,1.0,50,0.0,65.28343471195811,0.0153178215026855,0.0155849456787109,0.0183501243591308,0.0196976661682128,0.0027752138928425,1.0,ATTACK,0,0,0,0,21211229641,2917386814,16545327,6074280,1,1.0,0.001,0.001,0.0,0,5242880,0,1,0
0,1,1,0,1,1,1.0,50,0.0,46.00268494064176,0.0217378616333007,0.019996166229248,0.0297657489776611,0.0303164386749267,0.0071332856290342,1.0,ATTACK,0,0,0,0,21211233501,2917397866,16545377,6074365,1,1.0,0.033,0.0116666666666666,0.018475208614068,0,5242880,0,1,0
0,1,1,0,1,1,1.0,50,0.0,65.91708313688511,0.0151705741882324,0.0136401653289794,0.0195501804351806,0.0217143154144287,0.0037136069676418,1.0,ATTACK,0,0,0,0,21211237086,2917409967,16545432,6074460,1,1.0,0.033,0.0223333333333333,0.018475208614068,0,5242880,0,1,0
0,1,1,0,1,2,0.5,50,0.0,66.41643283780617,0.0150565147399902,0.0158956050872802,0.0186497211456298,0.0194287204742431,0.0033459850116136,1.0,ATTACK,0,0,0,0,21211257153,2917426798,16545511,6074570,2,1.3333333333333333,0.033,0.033,0.0,0,5242880,0,2,0
0,1,1,0,2,3,0.6666666666666666,50,0.0,61.7325059755796,0.0161989212036132,0.0171551704406738,0.0186677932739257,0.0187174892425537,0.002808507493572,1.0,ATTACK,0,0,0,0,21211277664,2917444787,16545596,6074689,3,2.0,0.053,0.0396666666666666,0.0115470053837925,0,9437184,0,3,0
0,1,1,0,3,3,1.0,50,0.0,67.34181279883373,0.0148496150970458,0.0155115127563476,0.0167501926422119,0.0171033000946044,0.0018229844982566,1.0,NORMAL,0,0,0,0,21211281456,2917457801,16545655,6074793,3,2.6666666666666665,0.053,0.0463333333333333,0.0115470053837925,0,13631488,0,3,0
0,1,1,0,3,3,1.0,50,0.0,91.99326221224032,0.010870361328125,0.0105974674224853,0.0119157314300537,0.0123450565338134,0.0009143975807341,1.0,NORMAL,0,0,0,0,21211284972,2917469141,16545708,6074887,3,3.0,0.053,0.053,0.0,0,13631488,0,3,0
0,1,1,0,3,3,1.0,50,0.0,60.624120117828326,0.0164950847625732,0.0118393898010253,0.0276224613189697,0.0347386837005615,0.0097801647857919,1.0,NORMAL,0,0,0,0,21211288437,2917479994,16545761,6074978,3,3.0,0.02,0.042,0.0190525588832576,0,13631488,0,3,0
0,1,1,0,3,3,1.0,50,0.0,63.04777995905348,0.0158609867095947,0.0141129493713378,0.0248876094818115,0.0311388301849365,0.0082762770396541,1.0,NORMAL,0,0,0,0,21211292422,2917491117,16545816,6075072,3,3.0,0.003,0.0253333333333333,0.0254230866208911,0,13631488,0,3,0
0,1,1,0,3,3,1.0,50,0.0,82.95860282046718,0.0120542049407958,0.0110971927642822,0.0144187927246093,0.0145825576782226,0.0019481329712514,1.0,NORMAL,0,0,0,0,21211295494,2917501377,16545863,6075156,3,3.0,0.003,0.0086666666666666,0.0098149545762236,0,13631488,0,3,0
0,1,1,0,3,3,1.0,50,0.0,96.0159694529272,0.0104149341583251,0.01039719581604,0.0109189987182617,0.0111675643920898,0.0004728492777414,1.0,NORMAL,0,0,0,0,21211298686,2917511905,16545912,6075242,3,3.0,0.003,0.003,0.0,0,14680064,0,3,0
0,1,1,0,3,3,1.0,50,0.0,70.28648800825815,0.0142274856567382,0.0129885673522949,0.0203804492950439,0.0242512416839599,0.0054959053217303,1.0,NORMAL,0,0,0,0,21211301998,2917523099,16545963,6075334,3,3.0,0.003,0.003,0.0,0,14680064,0,3,0
0,1,1,0,3,3,1.0,50,0.0,63.931518667443015,0.0156417369842529,0.0147340297698974,0.0234224319458007,0.0285566520690917,0.0071122453827166,1.0,NORMAL,0,0,0,0,21211305070,2917533355,16546010,6075419,3,3.0,0.003,0.003,0.0,0,14680064,0,3,0
0,1,1,0,3,3,1.0,50,0.0,62.67507852495614,0.0159553050994873,0.0131764411926269,0.0253857135772705,0.0311083889007568,0.0082494102515044,1.0,NORMAL,0,0,0,0,21211308355,2917543952,16546060,6075507,3,3.0,0.003,0.003,0.0,0,14680064,0,3,0
